318,43,1
268,44,1
374,153,1
273,122,1
260,72,1
342,54,1
325,22,1
347,128,1
294,50,1
236,97,1
290,37,1
309,118,1
239,138,1
263,141,1
299,164,1
381,89,1
254,150,1
371,62,1
322,126,1
270,165,1
321,133,1
288,32,1
330,112,1
328,27,1
269,167,1
311,143,1
300,169,1
273,106,1
319,72,1
293,48,1
345,117,1
377,151,1
349,118,1
345,170,1
379,80,1
331,159,1
377,109,1
374,153,1
302,114,1
286,90,1
349,131,1
450,230,2
357,253,2
407,274,2
381,325,2
386,242,2
407,196,2
353,210,2
376,313,2
347,242,2
382,312,2
397,202,2
344,278,2
397,293,2
416,257,2
485,282,2
419,263,2
411,199,2
374,281,2
366,272,2
426,174,2
477,264,2
462,225,2
383,298,2
466,299,2
475,282,2
391,215,2
466,197,2
460,288,2
444,203,2
381,251,2
377,307,2
468,192,2
422,189,2
379,275,2
374,294,2
458,190,2
376,218,2
479,285,2
399,221,2
348,218,2
405,255,2
160,143,3
170,179,3
201,258,3
195,189,3
111,256,3
160,245,3
148,194,3
170,238,3
205,272,3
142,250,3
91,195,3
126,268,3
89,213,3
227,199,3
117,177,3
153,283,3
174,276,3
150,207,3
100,252,3
180,148,3
207,234,3
215,259,3
171,264,3
94,240,3
192,235,3
111,230,3
144,221,3
128,247,3
219,222,3
206,169,3
167,141,3
169,281,3
102,270,3
96,242,3
161,269,3
126,184,3
153,140,3
179,225,3
198,207,3
149,142,3
119,269,3
151,388,4
142,439,4
70,388,4
106,415,4
179,443,4
58,388,4
159,382,4
83,398,4
160,354,4
66,443,4
74,409,4
148,369,4
168,404,4
94,424,4
60,366,4
159,373,4
121,468,4
123,464,4
106,374,4
108,459,4
71,361,4
162,409,4
146,422,4
86,423,4
75,385,4
136,351,4
95,411,4
111,461,4
113,370,4
118,425,4
163,439,4
166,462,4
84,414,4
154,361,4
180,453,4
172,362,4
93,444,4
76,464,4
56,370,4
134,397,4
137,458,4
272,317,5
248,335,5
232,333,5
295,436,5
283,423,5
244,358,5
339,415,5
284,429,5
278,427,5
351,356,5
370,402,5
351,427,5
247,384,5
231,353,5
300,467,5
260,418,5
273,344,5
232,375,5
225,379,5
300,331,5
273,401,5
364,435,5
246,401,5
281,372,5
310,469,5
232,371,5
351,366,5
256,373,5
264,404,5
333,323,5
359,376,5
299,414,5
285,363,5
297,341,5
261,378,5
299,429,5
359,417,5
237,447,5
285,391,5
298,335,5
276,315,4
50,1,0
265,249,0
329,443,4
44,166,0
156,5,0
403,425,0
313,288,0
86,88,0
316,477,0
350,344,4
99,148,0
209,204,2
85,305,0
230,81,0
187,368,0
485,150,0
283,114,0
180,140,0
406,189,1
366,309,1
303,162,0
232,95,0
220,106,0
153,265,2
380,191,1
415,463,0
423,171,1
338,4,0
24,79,0
127,350,0
402,15,0
311,371,4
333,236,0
482,81,0
304,469,4
193,350,0
233,396,4
275,448,4
80,277,0
203,193,2
40,293,0
259,70,0
450,262,1
167,319,0
12,137,0
21,214,0
65,27,0
291,327,4
156,441,3
112,408,3
144,58,0
5,467,0
77,423,3
119,367,3
477,391,0
487,8,0
54,401,0
339,100,0
26,379,0
56,407,0
35,125,0
71,199,0
485,123,0
126,306,0
275,282,0
209,263,2
152,303,0
208,218,2
213,271,2
207,247,2
102,494,0
141,376,3
262,63,0
445,182,1
350,122,0
461,292,1
411,415,0
44,93,0
86,458,3
470,41,0
307,7,0
130,98,0
357,467,0
394,336,0
463,205,1
16,466,0
162,214,2
292,28,0
137,388,3
121,211,2
403,457,0
359,155,0
357,375,4
130,131,0
370,384,0
