318,43,1
268,44,1
374,153,1
273,122,1
260,72,1
342,54,1
325,22,1
347,128,1
294,50,1
236,97,1
290,37,1
309,118,1
239,138,1
263,141,1
299,164,1
381,89,1
254,150,1
371,62,1
322,126,1
270,165,1
321,133,1
288,32,1
330,112,1
328,27,1
269,167,1
311,143,1
300,169,1
273,106,1
319,72,1
293,48,1
345,117,1
377,151,1
349,118,1
345,170,1
379,80,1
331,159,1
377,109,1
374,153,1
302,114,1
286,90,1
349,131,1
343,83,1
250,106,1
300,127,1
274,178,1
279,95,1
269,159,1
301,69,1
371,84,1
337,84,1
241,103,1
316,172,1
341,60,1
238,106,1
322,98,1
258,61,1
340,38,1
331,179,1
342,113,1
323,135,1
284,70,1
357,153,1
333,162,1
341,78,1
274,153,1
256,147,1
347,148,1
262,68,1
310,64,1
366,155,1
251,109,1
248,66,1
334,170,1
379,61,1
353,145,1
277,166,1
344,133,1
280,35,1
277,92,1
314,112,1
240,122,1
276,153,1
355,147,1
393,210,2
460,321,2
487,278,2
425,283,2
413,232,2
350,301,2
474,188,2
435,276,2
476,305,2
370,295,2
359,241,2
454,190,2
399,225,2
406,173,2
417,326,2
403,172,2
382,215,2
418,321,2
439,314,2
448,175,2
415,245,2
489,274,2
365,290,2
445,186,2
472,272,2
480,297,2
436,302,2
381,180,2
359,278,2
457,273,2
376,268,2
395,324,2
368,287,2
409,259,2
393,285,2
484,260,2
496,267,2
489,271,2
471,207,2
432,179,2
434,319,2
367,308,2
361,280,2
426,307,2
386,175,2
391,222,2
418,178,2
444,263,2
431,175,2
463,245,2
414,180,2
384,307,2
402,338,2
443,185,2
489,291,2
380,184,2
450,228,2
441,279,2
369,228,2
490,239,2
421,312,2
449,255,2
358,207,2
427,216,2
404,293,2
336,251,2
449,207,2
415,330,2
443,281,2
375,275,2
412,301,2
410,227,2
430,193,2
372,292,2
379,254,2
474,256,2
368,239,2
380,241,2
465,204,2
367,299,2
415,279,2
428,208,2
429,208,2
126,274,3
87,231,3
92,190,3
102,206,3
153,208,3
111,213,3
166,258,3
166,179,3
155,249,3
102,275,3
154,205,3
89,188,3
185,171,3
205,172,3
111,239,3
87,229,3
138,186,3
168,285,3
199,194,3
101,217,3
204,205,3
191,166,3
126,261,3
183,206,3
197,200,3
195,273,3
170,273,3
152,138,3
121,222,3
89,182,3
186,195,3
143,147,3
147,247,3
220,222,3
81,195,3
153,286,3
203,278,3
210,168,3
169,157,3
140,251,3
139,273,3
134,178,3
154,142,3
86,186,3
172,255,3
182,207,3
131,219,3
109,183,3
146,221,3
197,281,3
185,159,3
215,207,3
155,220,3
103,198,3
88,210,3
109,171,3
140,231,3
168,169,3
218,242,3
106,220,3
141,268,3
123,217,3
136,221,3
147,243,3
113,237,3
119,203,3
198,222,3
105,190,3
184,167,3
218,223,3
203,167,3
204,228,3
162,147,3
212,256,3
101,258,3
149,286,3
72,195,3
144,183,3
138,156,3
128,162,3
165,188,3
129,280,3
203,268,3
136,456,4
108,476,4
136,434,4
138,460,4
135,448,4
83,395,4
163,356,4
93,471,4
97,374,4
139,471,4
92,430,4
109,390,4
98,402,4
124,378,4
90,368,4
174,443,4
102,434,4
98,427,4
90,461,4
179,468,4
68,457,4
88,408,4
117,393,4
60,435,4
72,438,4
176,365,4
58,410,4
138,448,4
105,453,4
169,470,4
93,476,4
92,448,4
58,380,4
104,397,4
84,390,4
79,477,4
62,424,4
171,410,4
86,431,4
138,452,4
128,448,4
115,460,4
65,446,4
155,387,4
72,426,4
158,461,4
120,357,4
173,433,4
160,416,4
127,357,4
138,442,4
128,449,4
170,437,4
108,356,4
85,398,4
113,362,4
109,360,4
142,470,4
146,430,4
164,434,4
151,467,4
76,453,4
62,427,4
61,387,4
176,448,4
173,385,4
123,449,4
169,381,4
161,403,4
161,371,4
96,413,4
106,384,4
62,375,4
64,375,4
120,394,4
127,440,4
82,468,4
98,389,4
156,366,4
91,419,4
177,422,4
130,435,4
143,429,4
273,422,5
228,335,5
274,351,5
279,401,5
261,365,5
339,381,5
280,449,5
321,385,5
289,423,5
357,431,5
285,428,5
264,335,5
313,462,5
354,418,5
367,358,5
308,311,5
316,357,5
317,453,5
291,457,5
250,425,5
346,360,5
264,343,5
341,383,5
364,394,5
348,356,5
272,379,5
314,317,5
219,396,5
293,321,5
285,465,5
229,353,5
336,336,5
248,340,5
311,337,5
362,348,5
302,384,5
335,438,5
263,368,5
303,310,5
289,336,5
213,375,5
344,437,5
241,379,5
242,395,5
224,347,5
334,426,5
300,321,5
295,426,5
307,445,5
277,307,5
361,374,5
336,417,5
340,333,5
324,434,5
305,405,5
230,390,5
270,389,5
314,324,5
338,410,5
225,353,5
310,378,5
221,405,5
256,390,5
319,398,5
266,401,5
284,463,5
319,344,5
356,438,5
296,395,5
344,367,5
250,323,5
248,331,5
336,452,5
340,379,5
258,380,5
269,324,5
271,360,5
269,343,5
306,416,5
264,400,5
254,336,5
288,325,5
295,358,4
46,22,0
481,363,0
134,331,0
114,11,0
277,14,0
149,164,2
113,45,0
17,395,0
18,87,0
165,312,0
23,151,0
229,190,2
150,358,3
405,246,1
223,305,0
44,238,0
55,488,0
112,176,2
289,164,0
34,328,0
489,259,1
496,143,0
211,422,0
297,355,4
52,242,0
76,260,0
154,242,2
421,43,0
73,231,0
57,312,0
490,307,0
77,250,0
87,403,3
155,43,0
309,422,4
276,360,4
249,275,0
431,102,0
416,122,0
119,108,0
28,216,0
186,176,2
494,336,0
317,472,0
411,408,0
230,394,4
203,35,0
123,182,2
175,67,0
361,71,0
2,357,0
465,78,0
466,66,0
471,430,0
227,317,0
222,50,0
337,250,1
233,486,0
341,14,0
17,44,0
416,88,0
273,23,0
282,176,0
398,371,0
420,436,0
175,353,3
34,231,0
93,332,0
302,138,0
279,280,0
364,305,1
281,126,0
113,360,3
356,58,0
47,288,0
261,292,0
221,281,0
125,185,2
154,17,0
188,70,0
346,165,0
328,203,0
402,130,0
10,379,0
451,197,0
