318,43,1
268,44,1
374,153,1
273,122,1
260,72,1
342,54,1
325,22,1
347,128,1
294,50,1
236,97,1
290,37,1
309,118,1
239,138,1
263,141,1
299,164,1
381,89,1
254,150,1
371,62,1
322,126,1
270,165,1
321,133,1
288,32,1
330,112,1
328,27,1
269,167,1
311,143,1
300,169,1
273,106,1
319,72,1
293,48,1
345,117,1
377,151,1
349,118,1
345,170,1
379,80,1
331,159,1
377,109,1
374,153,1
302,114,1
286,90,1
349,131,1
343,83,1
250,106,1
300,127,1
274,178,1
279,95,1
269,159,1
301,69,1
371,84,1
337,84,1
241,103,1
316,172,1
341,60,1
238,106,1
322,98,1
258,61,1
340,38,1
331,179,1
342,113,1
323,135,1
284,70,1
357,153,1
333,162,1
448,225,2
381,300,2
363,294,2
454,295,2
444,203,2
381,251,2
377,307,2
468,192,2
422,189,2
379,275,2
374,294,2
458,190,2
376,218,2
479,285,2
399,221,2
348,218,2
405,255,2
425,181,2
435,217,2
466,296,2
460,227,2
376,294,2
425,283,2
413,232,2
350,301,2
474,188,2
435,276,2
476,305,2
370,295,2
359,241,2
454,190,2
399,225,2
406,173,2
417,326,2
403,172,2
382,215,2
418,321,2
439,314,2
448,175,2
415,245,2
489,274,2
365,290,2
445,186,2
472,272,2
480,297,2
436,302,2
381,180,2
359,278,2
457,273,2
376,268,2
395,324,2
368,287,2
409,259,2
393,285,2
484,260,2
496,267,2
489,271,2
471,207,2
432,179,2
434,319,2
367,308,2
361,280,2
426,307,2
126,184,3
153,140,3
179,225,3
198,207,3
149,142,3
119,269,3
178,147,3
185,190,3
176,241,3
104,190,3
140,217,3
213,245,3
92,190,3
193,184,3
85,223,3
117,200,3
152,132,3
100,245,3
108,211,3
182,171,3
176,148,3
220,208,3
202,206,3
128,226,3
193,175,3
155,270,3
157,266,3
140,176,3
142,261,3
196,211,3
180,224,3
120,225,3
109,187,3
170,153,3
129,213,3
145,263,3
147,172,3
152,227,3
197,241,3
200,264,3
118,216,3
188,163,3
214,255,3
206,164,3
144,150,3
127,246,3
110,266,3
111,284,3
178,148,3
168,199,3
125,155,3
224,212,3
171,260,3
133,146,3
108,288,3
109,164,3
156,265,3
144,252,3
105,187,3
200,244,3
145,258,3
139,256,3
212,185,3
178,454,4
74,411,4
58,380,4
175,348,4
87,445,4
100,371,4
59,402,4
127,358,4
100,428,4
183,469,4
73,428,4
108,399,4
59,398,4
178,393,4
83,400,4
91,431,4
160,350,4
126,441,4
112,390,4
124,368,4
88,405,4
126,456,4
64,474,4
112,418,4
125,362,4
164,449,4
115,403,4
176,368,4
81,399,4
136,427,4
74,477,4
147,365,4
125,400,4
173,382,4
122,395,4
148,372,4
142,378,4
108,457,4
127,410,4
72,477,4
148,462,4
72,463,4
133,421,4
161,360,4
163,408,4
139,357,4
88,397,4
70,384,4
67,424,4
93,388,4
185,462,4
173,429,4
163,401,4
183,429,4
141,431,4
167,428,4
155,376,4
102,456,4
63,416,4
78,368,4
113,432,4
100,385,4
137,402,4
270,363,5
362,364,5
282,333,5
310,411,5
216,390,5
258,460,5
248,402,5
291,322,5
323,324,5
283,368,5
314,364,5
307,356,5
341,445,5
348,446,5
243,334,5
337,377,5
283,363,5
329,444,5
373,384,5
367,424,5
288,427,5
220,383,5
273,326,5
315,360,5
231,428,5
318,389,5
310,466,5
245,324,5
290,346,5
211,404,5
328,371,5
236,412,5
362,435,5
366,357,5
356,358,5
328,389,5
335,324,5
230,332,5
227,415,5
354,370,5
277,448,5
287,416,5
221,350,5
270,327,5
220,345,5
316,328,5
304,443,5
230,437,5
290,352,5
311,317,5
219,404,5
324,399,5
355,394,5
252,381,5
236,331,5
326,324,5
325,421,5
267,338,5
306,435,5
372,381,5
341,316,5
220,386,5
237,426,4
303,148,0
32,209,0
417,338,0
353,282,1
410,217,1
408,119,0
37,256,0
491,182,0
190,64,0
339,162,0
212,234,2
193,360,0
248,276,0
224,312,0
338,482,0
1,164,0
460,379,0
153,472,3
454,62,0
466,41,0
216,340,0
383,194,1
305,458,4
47,44,0
466,183,0
106,147,0
10,493,0
326,466,0
162,74,0
392,155,0
71,217,0
492,431,0
308,393,4
318,210,0
338,483,0
299,403,4
220,291,0
484,460,0
228,210,2
264,218,0
315,402,4
292,417,4
5,26,0
239,285,0
89,257,0
412,474,0
60,204,0
420,497,0
6,133,0
58,390,3
124,253,2
302,443,4
363,328,0
217,138,0
343,21,0
148,467,3
289,493,0
448,420,0
246,21,0
107,282,2
120,156,2
48,1,0
122,35,0
448,51,0
37,189,0
182,248,2
385,326,1
441,246,1
27,35,0
275,113,0
6,476,0
351,337,4
241,259,0
156,313,0
470,10,0
258,92,0
384,128,0
177,193,2
7,350,0
429,361,0
317,148,0
471,118,0
471,77,0
12,61,0
481,100,0
